ensemble,leadtime,year,precipitation
1,4,1991,49.622517079114914
1,4,1992,36.40653192996979
1,4,1993,63.841819763183594
1,4,1994,47.947537153959274
1,4,1995,39.32774066925049
1,4,1996,51.33703351020813
1,4,1997,42.02060028910637
1,4,1998,58.25447663664818
1,4,1999,59.89038199186325
1,4,2000,49.78059604763985
1,4,2001,84.14453268051147
1,4,2002,69.97237354516983
1,4,2003,54.5673668384552
1,4,2004,83.27291160821915
1,4,2005,64.2390325665474
1,4,2006,87.90159970521927
1,4,2007,38.7495718896389
1,4,2008,73.17497581243515
1,4,2009,58.39667469263077
1,4,2010,58.537665754556656
1,4,2011,54.430145770311356
1,4,2012,69.55231726169586
1,4,2013,133.98155570030212
1,4,2014,76.67311280965805
1,4,2015,45.649368315935135
1,5,1981,71.6477483510971
1,5,1982,56.81677535176277
1,5,1983,56.59802630543709
1,5,1984,66.27850979566574
1,5,1985,64.28457051515579
1,5,1986,39.733655750751495
1,5,1987,82.47040957212448
1,5,1988,49.02542009949684
1,5,1989,45.70397734642029
1,5,1990,49.451567232608795
1,5,1991,42.80761629343033
1,5,1992,63.85771185159683
1,5,1993,26.20386704802513
1,5,1994,41.02711379528046
1,5,1995,47.8203259408474
1,5,1996,54.484255611896515
1,5,1997,40.37762060761452
1,5,1998,50.546012818813324
1,5,1999,45.9652803838253
1,5,2000,37.88023814558983
1,5,2001,41.65367782115936
1,5,2002,41.968945413827896
1,5,2003,41.93287342786789
1,5,2004,60.42219698429108
1,5,2005,62.917329370975494
1,5,2006,47.02650010585785
1,5,2007,82.59572088718414
1,5,2008,46.26651853322983
1,5,2009,57.637713849544525
1,5,2010,48.33795130252838
1,5,2011,50.50241947174072
1,5,2012,53.8104847073555
1,5,2013,64.11866098642349
1,5,2014,57.996634393930435
1,5,2015,48.33896830677986
2,2,1981,62.341801822185516
2,2,1982,79.65187728404999
2,2,1983,67.82179325819016
2,2,1984,35.61292961239815
2,2,1985,77.50479131937027
2,2,1986,52.19044163823128
2,2,1987,53.0562624335289
2,2,1988,102.96951979398727
2,2,1989,59.15002152323723
2,2,1990,51.05152726173401
2,2,1991,67.29737669229507
2,2,1992,49.78717863559723
2,2,1993,56.736983358860016
2,2,1994,75.54004341363907
2,2,1995,48.2189916074276
2,2,1996,51.786504685878754
2,2,1997,43.45767945051193
2,2,1998,49.32867735624313
2,2,1999,59.519585222005844
2,2,2000,37.64132782816887
2,2,2001,42.79470443725586
2,2,2002,58.410320430994034
2,2,2003,62.34218180179596
2,2,2004,42.544376105070114
2,2,2005,49.163077026605606
2,2,2006,59.136345982551575
2,2,2007,35.56777536869049
2,2,2008,59.35664847493172
2,2,2009,47.890063375234604
2,2,2010,81.83205127716064
2,2,2011,64.26077336072922
2,2,2012,47.10874706506729
2,2,2013,55.820971727371216
2,2,2014,69.45495307445526
2,2,2015,65.61698764562607
2,3,1981,65.19443541765213
2,3,1982,63.58806788921356
2,3,1983,51.7394058406353
2,3,1984,31.70572593808174
2,3,1985,54.009392857551575
2,3,1986,61.92808225750923
2,3,1987,51.87232047319412
2,3,1988,85.92192828655243
2,3,1989,67.36721098423004
2,3,1990,43.00865903496742
2,3,1991,49.38337951898575
2,3,1992,52.55389213562012
2,3,1993,42.50060394406319
2,3,1994,67.4290880560875
2,3,1995,62.219515442848206
2,3,1996,40.045637637376785
2,3,1997,47.35850915312767
2,3,1998,47.27206006646156
2,3,1999,45.51923647522926
2,3,2000,49.468398094177246
2,3,2001,69.25502419471741
2,3,2002,70.01841068267822
2,3,2003,58.310411870479584
2,3,2004,42.084723711013794
2,3,2005,63.48499655723572
2,3,2006,56.020233780145645
2,3,2007,57.22928047180176
2,3,2008,57.17672035098076
2,3,2009,78.18236947059631
2,3,2010,64.0452429652214
2,3,2011,44.63734105229378
2,3,2012,83.66087824106216
2,3,2013,38.13311457633972
2,3,2014,53.903598338365555
2,3,2015,41.84110835194588
2,4,1981,47.967806458473206
2,4,1982,44.11143809556961
2,4,1983,69.1458061337471
2,4,1984,76.68609172105789
2,4,1985,58.20845067501068
2,4,1986,72.77921587228775
2,4,1987,52.38010734319687
2,4,1988,41.54069721698761
2,4,1989,68.7926933169365
2,4,1990,48.149801790714264
2,4,1991,44.8807030916214
2,4,1992,41.89818352460861
2,4,1993,62.546998262405396
2,4,1994,59.608094394207
2,4,1995,51.57069489359856
2,4,1996,79.31968569755554
2,4,1997,41.69171303510666
2,4,1998,54.066769778728485
2,4,1999,38.40281441807747
2,4,2000,86.06775104999542
2,4,2001,69.5401281118393
2,4,2002,67.74643808603287
2,4,2003,56.211117655038834
2,4,2004,81.5921276807785
2,4,2005,62.19892576336861
2,4,2006,34.6052311360836
2,4,2007,38.38092461228371
2,4,2008,50.35437270998955
2,4,2009,58.981288224458694
2,4,2010,69.0101683139801
2,4,2011,51.606934517621994
2,4,2012,53.46854031085968
2,4,2013,50.30957609415054
2,4,2014,50.14730617403984
2,4,2015,57.05435201525688
2,5,1981,52.59166657924652
2,5,1982,55.261801928281784
2,5,1983,55.51954358816147
2,5,1984,68.73741000890732
2,5,1985,77.83728092908859
2,5,1986,82.92430639266968
2,5,1987,65.15339761972427
2,5,1988,66.23179465532303
2,5,1989,67.13830679655075
2,5,1990,70.18860429525375
2,5,1991,39.33362290263176
2,5,1992,72.22229987382889
2,5,1993,46.51780053973198
2,5,1994,47.43639752268791
2,5,1995,75.79146325588226
2,5,1996,33.37622061371803
2,5,1997,40.42106866836548
2,5,1998,45.94992846250534
2,5,1999,56.861985474824905
2,5,2000,99.3097722530365
2,5,2001,67.4915537238121
2,5,2002,56.71723559498787
2,5,2003,76.72677934169769
2,5,2004,46.290867030620575
2,5,2005,48.16798120737076
2,5,2006,72.47985154390335
2,5,2007,59.355247765779495
2,5,2008,63.05066496133804
2,5,2009,33.28154608607292
2,5,2010,47.54142090678215
2,5,2011,70.21806389093399
2,5,2012,62.177158892154694
2,5,2013,55.41465803980827
2,5,2014,56.33753165602684
2,5,2015,54.036010056734085
3,2,1981,44.290363788604736
3,2,1982,46.735141426324844
3,2,1983,70.1068863272667
3,2,1984,60.04868075251579
3,2,1985,67.16267764568329
3,2,1986,50.958361476659775
3,2,1987,45.32540962100029
3,2,1988,40.52269458770752
3,2,1989,64.31221961975098
3,2,1990,72.53904640674591
3,2,1991,53.21459844708443
3,2,1992,60.20712107419968
3,2,1993,73.60788434743881
3,2,1994,69.28414851427078
3,2,1995,84.03563499450684
3,2,1996,82.81660079956055
3,2,1997,53.15694957971573
3,2,1998,42.61694848537445
3,2,1999,65.96854329109192
3,2,2000,107.04410821199417
3,2,2001,55.91229721903801
3,2,2002,39.74883630871773
3,2,2003,74.80575144290924
3,2,2004,37.726931273937225
3,2,2005,66.84577465057373
3,2,2006,62.35787272453308
3,2,2007,66.02180004119873
3,2,2008,58.00683796405792
3,2,2009,59.31859463453293
3,2,2010,52.382808178663254
3,2,2011,34.55043211579323
3,2,2012,54.53404039144516
3,2,2013,49.99512806534767
3,2,2014,72.18462228775024
3,2,2015,54.15043234825134
3,3,1981,65.26483595371246
3,3,1982,57.77208134531975
3,3,1983,61.93481758236885
3,3,1984,46.48460075259209
3,3,1985,40.15469178557396
3,3,1986,53.188055753707886
3,3,1987,49.722909927368164
3,3,1988,36.8594229221344
3,3,1989,83.71097594499588
3,3,1990,43.54704171419144
3,3,1991,58.49211663007736
3,3,1992,43.444473296403885
3,3,1993,76.75042003393173
3,3,1994,49.116555601358414
3,3,1995,93.76571327447891
3,3,1996,45.073047280311584
3,3,1997,41.63716360926628
3,3,1998,58.41115117073059
3,3,1999,41.070692241191864
3,3,2000,75.37588477134705
3,3,2001,45.33185809850693
3,3,2002,24.594085291028023
3,3,2003,57.83858522772789
3,3,2004,53.44799906015396
3,3,2005,39.55703228712082
3,3,2006,114.00212347507477
3,3,2007,51.639579236507416
3,3,2008,41.18570312857628
3,3,2009,50.93999207019806
3,3,2010,51.15826055407524
3,3,2011,36.77503019571304
3,3,2012,86.05214953422546
3,3,2013,35.81581264734268
3,3,2014,97.97225147485733
3,3,2015,35.96249222755432
3,4,1981,65.12557715177536
3,4,1982,75.66054910421371
3,4,1983,40.285222232341766
3,4,1984,56.23766779899597
3,4,1985,64.30131196975708
3,4,1986,60.37032976746559
3,4,1987,72.65125960111618
3,4,1988,32.70973637700081
3,4,1989,53.480662405490875
3,4,1990,50.476718693971634
3,4,1991,57.71210789680481
3,4,1992,70.12706249952316
3,4,1993,56.16042762994766
3,4,1994,98.00632297992706
3,4,1995,59.02126431465149
3,4,1996,70.04475593566895
3,4,1997,39.8109145462513
3,4,1998,55.61283603310585
3,4,1999,43.37655007839203
3,4,2000,43.61711069941521
3,4,2001,61.53200566768646
3,4,2002,50.506554543972015
3,4,2003,79.78345453739166
3,4,2004,49.51312020421028
3,4,2005,54.47692796587944
3,4,2006,55.51118031144142
3,4,2007,51.61448195576668
3,4,2008,57.42379277944565
3,4,2009,72.87294417619705
3,4,2010,57.81202390789986
3,4,2011,38.12389448285103
3,4,2012,76.13804191350937
3,4,2013,68.52907687425613
3,4,2014,92.02313423156738
3,4,2015,65.5139610171318
3,5,1981,57.850051671266556
3,5,1982,48.484280705451965
3,5,1983,77.81041413545609
3,5,1984,49.90094155073166
3,5,1985,71.0335448384285
3,5,1986,31.22079186141491
3,5,1987,62.04516440629959
3,5,1988,51.99896544218063
3,5,1989,56.72726035118103
3,5,1990,91.25050902366638
3,5,1991,65.68369269371033
3,5,1992,64.15724009275436
3,5,1993,65.80499559640884
3,5,1994,53.5745732486248
3,5,1995,55.927883833646774
3,5,1996,50.79495534300804
3,5,1997,53.51683497428894
3,5,1998,61.77688017487526
3,5,1999,108.28705132007599
3,5,2000,41.646890342235565
3,5,2001,68.27542185783386
3,5,2002,67.81543791294098
3,5,2003,56.46172538399696
3,5,2004,75.4375010728836
3,5,2005,85.07569879293442
3,5,2006,35.37874296307564
3,5,2007,78.49698513746262
3,5,2008,51.208753138780594
3,5,2009,84.55900847911835
3,5,2010,51.666900515556335
3,5,2011,55.49442023038864
3,5,2012,74.03561472892761
3,5,2013,42.17441380023956
3,5,2014,55.472858250141144
3,5,2015,60.646604746580124
4,2,1981,65.91552495956421
4,2,1982,68.23892146348953
4,2,1983,41.579488664865494
4,2,1984,65.84183871746063
4,2,1985,31.15306608378887
4,2,1986,78.2926082611084
4,2,1987,77.19672471284866
4,2,1988,82.67014473676682
4,2,1989,77.74659246206284
4,2,1990,49.71837252378464
4,2,1991,67.4368143081665
4,2,1992,72.8982761502266
4,2,1993,36.98402643203735
4,2,1994,77.32392102479935
4,2,1995,47.450993210077286
4,2,1996,59.19704586267471
4,2,1997,43.31308603286743
4,2,1998,59.4869889318943
4,2,1999,59.758756309747696
4,2,2000,70.46187669038773
4,2,2001,61.534617096185684
4,2,2002,45.64466327428818
4,2,2003,42.12189093232155
4,2,2004,67.32535362243652
4,2,2005,45.59314250946045
4,2,2006,54.95435371994972
4,2,2007,102.45344787836075
4,2,2008,43.17604377865791
4,2,2009,62.27927654981613
4,2,2010,65.14213979244232
4,2,2011,49.6089942753315
4,2,2012,43.46185922622681
4,2,2013,57.94725939631462
4,2,2014,57.26565793156624
4,2,2015,48.6302487552166
4,3,1981,50.97950994968414
4,3,1982,52.867770195007324
4,3,1983,57.78024345636368
4,3,1984,44.60055008530617
4,3,1985,86.47533506155014
4,3,1986,73.92673194408417
4,3,1987,66.79470092058182
4,3,1988,105.46872764825821
4,3,1989,80.04672825336456
4,3,1990,42.51408576965332
4,3,1991,49.103956669569016
4,3,1992,55.479515343904495
4,3,1993,56.60241097211838
4,3,1994,53.889114409685135
4,3,1995,55.56292459368706
4,3,1996,62.58063763380051
4,3,1997,46.599116176366806
4,3,1998,48.90367016196251
4,3,1999,75.60514658689499
4,3,2000,80.51139861345291
4,3,2001,61.778515577316284
4,3,2002,63.50567936897278
4,3,2003,59.717923402786255
4,3,2004,52.53799259662628
4,3,2005,42.67989844083786
4,3,2006,44.472869485616684
4,3,2007,54.306112229824066
4,3,2008,33.19774940609932
4,3,2009,65.8874437212944
4,3,2010,53.41784283518791
4,3,2011,64.53664600849152
4,3,2012,60.96506491303444
4,3,2013,65.26722759008408
4,3,2014,58.58925357460976
4,3,2015,61.20496243238449
4,4,1981,74.1233378648758
4,4,1982,49.9902069568634
4,4,1983,63.218407332897186
4,4,1984,74.63792711496353
4,4,1985,60.15041843056679
4,4,1986,56.77993595600128
4,4,1987,49.76651817560196
4,4,1988,58.892764151096344
4,4,1989,48.864468932151794
4,4,1990,41.5169931948185
4,4,1991,63.918448984622955
4,4,1992,52.54125967621803
4,4,1993,59.75763127207756
4,4,1994,57.3861189186573
4,4,1995,55.487677454948425
4,4,1996,52.88912355899811
4,4,1997,56.36708438396454
4,4,1998,54.85028401017189
4,4,1999,64.27512317895889
4,4,2000,42.932700365781784
4,4,2001,58.59912186861038
4,4,2002,41.29338636994362
4,4,2003,70.50304859876633
4,4,2004,29.507508501410484
4,4,2005,74.30461049079895
4,4,2006,60.85344776511192
4,4,2007,55.01953884959221
4,4,2008,73.59088212251663
4,4,2009,50.21828040480614
4,4,2010,82.66744017601013
4,4,2011,46.849098056554794
4,4,2012,44.28120329976082
4,4,2013,38.825586438179016
4,4,2014,98.32260757684708
4,4,2015,39.689674973487854
4,5,1981,58.86487290263176
4,5,1982,60.87924540042877
4,5,1983,34.40406918525696
4,5,1984,48.20499196648598
4,5,1985,76.00057870149612
4,5,1986,48.48527908325195
4,5,1987,38.27667608857155
4,5,1988,56.47922307252884
4,5,1989,40.60555249452591
4,5,1990,47.84141108393669
4,5,1991,36.95983067154884
4,5,1992,69.99518722295761
4,5,1993,63.7257844209671
4,5,1994,85.20136028528214
4,5,1995,55.83595857024193
4,5,1996,45.37006467580795
4,5,1997,49.67469722032547
4,5,1998,67.84144043922424
4,5,1999,52.081432193517685
4,5,2000,83.76813679933548
4,5,2001,73.67730140686035
4,5,2002,78.4027948975563
4,5,2003,56.01775646209717
4,5,2004,110.4612722992897
4,5,2005,41.469309478998184
4,5,2006,49.90825802087784
4,5,2007,60.391783714294434
4,5,2008,45.032862573862076
4,5,2009,132.19143450260162
4,5,2010,77.54559069871902
4,5,2011,73.90504330396652
4,5,2012,92.9989293217659
4,5,2013,35.18959879875183
4,5,2014,62.87780404090881
4,5,2015,71.46419584751129
5,2,1981,52.67558619379997
5,2,1982,38.3908636868
5,2,1983,67.50152260065079
5,2,1984,73.24403524398804
5,2,1985,45.086391270160675
5,2,1986,47.823209315538406
5,2,1987,52.096035331487656
5,2,1988,68.59663873910904
5,2,1989,70.56894898414612
5,2,1990,72.07908481359482
5,2,1991,60.32489612698555
5,2,1992,39.29472714662552
5,2,1993,54.2246475815773
5,2,1994,76.62337273359299
5,2,1995,46.374812722206116
5,2,1996,42.80130937695503
5,2,1997,43.492186814546585
5,2,1998,80.80592751502991
5,2,1999,62.49439716339111
5,2,2000,64.71509486436844
5,2,2001,73.73382896184921
5,2,2002,58.29053744673729
5,2,2003,51.85581371188164
5,2,2004,36.78353503346443
5,2,2005,63.85350972414017
5,2,2006,43.64752024412155
5,2,2007,40.098123252391815
5,2,2008,51.61517858505249
5,2,2009,33.050287514925
5,2,2010,52.41762846708298
5,2,2011,59.78003144264221
5,2,2012,32.886140048503876
5,2,2013,44.02982443571091
5,2,2014,45.24930939078331
5,2,2015,60.92288717627525
5,3,1981,103.80271077156067
5,3,1982,68.91345977783203
5,3,1983,68.99229437112808
5,3,1984,46.64374142885208
5,3,1985,34.88042205572128
5,3,1986,36.23570501804352
5,3,1987,49.05802384018898
5,3,1988,58.0144003033638
5,3,1989,65.05238264799118
5,3,1990,70.12255489826202
5,3,1991,55.48257380723953
5,3,1992,43.975938111543655
5,3,1993,65.61462581157684
5,3,1994,44.03306543827057
5,3,1995,36.77285090088844
5,3,1996,41.770089417696
5,3,1997,95.59949487447739
5,3,1998,42.34021157026291
5,3,1999,36.13698109984398
5,3,2000,60.085318982601166
5,3,2001,75.73704421520233
5,3,2002,49.196477979421616
5,3,2003,76.6107589006424
5,3,2004,64.91478532552719
5,3,2005,51.69696733355522
5,3,2006,57.41367116570473
5,3,2007,66.31079316139221
5,3,2008,96.68973088264465
5,3,2009,37.549618631601334
5,3,2010,37.446845322847366
5,3,2011,83.95319432020187
5,3,2012,66.0378709435463
5,3,2013,49.16752502322197
5,3,2014,70.9226205945015
5,3,2015,44.976796954870224
5,4,1981,62.20585107803345
5,4,1982,75.16824454069138
5,4,1983,48.69441315531731
5,4,1984,41.56883805990219
5,4,1985,49.66301470994949
5,4,1986,57.84350633621216
5,4,1987,55.33621087670326
5,4,1988,61.74300238490105
5,4,1989,40.73258116841316
5,4,1990,41.2435382604599
5,4,1991,61.692818999290466
5,4,1992,43.178945779800415
5,4,1993,64.40017372369766
5,4,1994,48.856135457754135
5,4,1995,66.2318468093872
5,4,1996,54.397713392972946
5,4,1997,62.60755658149719
5,4,1998,60.18802151083946
5,4,1999,66.82287156581879
5,4,2000,45.66062614321709
5,4,2001,67.88863986730576
5,4,2002,51.390767097473145
5,4,2003,52.799977362155914
5,4,2004,50.59266462922096
5,4,2005,33.974822610616684
5,4,2006,54.89401891827583
5,4,2007,54.56037446856499
5,4,2008,45.04365846514702
5,4,2009,73.63708317279816
5,4,2010,100.56328773498535
5,4,2011,39.861056953668594
5,4,2012,39.10716995596886
5,4,2013,49.14045333862305
5,4,2014,108.77273976802826
5,4,2015,51.950812339782715
5,5,1981,53.45441401004791
5,5,1982,57.25252628326416
5,5,1983,67.22559034824371
5,5,1984,47.934237867593765
5,5,1985,55.61763420701027
5,5,1986,62.25411221385002
5,5,1987,89.19718861579895
5,5,1988,41.18349403142929
5,5,1989,61.43468618392944
5,5,1990,81.7343145608902
5,5,1991,55.39928749203682
5,5,1992,55.04399910569191
5,5,1993,29.907535761594772
5,5,1994,50.57082325220108
5,5,1995,60.40676683187485
5,5,1996,83.84215831756592
5,5,1997,38.029201328754425
5,5,1998,83.10213685035706
5,5,1999,42.26994514465332
5,5,2000,74.67246055603027
5,5,2001,64.5865797996521
5,5,2002,44.29173842072487
5,5,2003,50.675664097070694
5,5,2004,59.13076549768448
5,5,2005,67.23493337631226
5,5,2006,50.46907067298889
5,5,2007,72.21251726150513
5,5,2008,70.1766312122345
5,5,2009,65.95516204833984
5,5,2010,79.9846202135086
5,5,2011,50.808943808078766
5,5,2012,62.741778790950775
5,5,2013,58.940112590789795
5,5,2014,37.64301538467407
5,5,2015,61.37498468160629
6,2,1981,79.9400582909584
6,2,1982,63.25545907020569
6,2,1983,69.9400082230568
6,2,1984,45.834146440029144
6,2,1985,54.59696054458618
6,2,1986,46.07268422842026
6,2,1987,60.69709733128548
6,2,1988,46.87287658452988
6,2,1989,54.967451840639114
6,2,1990,45.85397243499756
6,2,1991,40.12051969766617
6,2,1992,52.41652950644493
6,2,1993,63.876159489154816
6,2,1994,62.5891238451004
6,2,1995,70.25515288114548
6,2,1996,54.473232477903366
6,2,1997,75.71761310100555
6,2,1998,101.19079053401947
6,2,1999,54.455410689115524
6,2,2000,57.792723178863525
6,2,2001,51.21511220932007
6,2,2002,59.86512824892998
6,2,2003,43.98162290453911
6,2,2004,43.83730888366699
6,2,2005,41.833072900772095
6,2,2006,81.54270797967911
6,2,2007,78.134685754776
6,2,2008,70.611372590065
6,2,2009,82.09072053432465
6,2,2010,58.80237743258476
6,2,2011,44.044606387615204
6,2,2012,64.32916224002838
6,2,2013,48.48147928714752
6,2,2014,60.60958281159401
6,2,2015,71.07578217983246
6,3,1981,47.00453206896782
6,3,1982,52.21996828913689
6,3,1983,45.76617106795311
6,3,1984,71.34643197059631
6,3,1985,68.61978769302368
6,3,1986,65.13825803995132
6,3,1987,76.86842232942581
6,3,1988,39.675917476415634
6,3,1989,56.878071278333664
6,3,1990,45.32209783792496
6,3,1991,58.979202061891556
6,3,1992,46.70288413763046
6,3,1993,52.11305245757103
6,3,1994,45.103881508111954
6,3,1995,46.55526950955391
6,3,1996,82.8864723443985
